timestamp,symbol,type,price,size,bid,ask
1766191025870980027,AAPL,TRADE,273.0,1,0.0,0.0
1766191025870994878,AAPL,TRADE,273.0,2,0.0,0.0
1766191025871266172,AAPL,TRADE,273.0,40,0.0,0.0
1766191025871267922,AAPL,QUOTE,0.0,0,272.97,273.15
1766191025871311987,AAPL,TRADE,273.0,110,0.0,0.0
1766191025872253839,AAPL,QUOTE,0.0,0,272.97,273.0
1766191029189341994,AAPL,QUOTE,0.0,0,272.99,273.0
1766191032114584106,AAPL,QUOTE,0.0,0,272.99,273.0
1766191048838637412,AAPL,TRADE,273.0,1,0.0,0.0
1766191057303863686,AAPL,TRADE,272.99,2,0.0,0.0
1766191058049497818,AAPL,TRADE,272.9998,1,0.0,0.0
1766191061053266130,AAPL,TRADE,272.9999,400,0.0,0.0
1766191068386318332,AAPL,TRADE,273.0,6,0.0,0.0
1766191083119987433,AAPL,TRADE,272.99,4,0.0,0.0
1766191083747491631,AAPL,QUOTE,0.0,0,272.99,273.0
1766191083747492370,AAPL,TRADE,273.0,1,0.0,0.0
1766191083747493815,AAPL,TRADE,273.0,1,0.0,0.0
1766191083747495908,AAPL,TRADE,273.0,2,0.0,0.0
1766191083748455362,AAPL,QUOTE,0.0,0,272.99,273.0
1766191083748865909,AAPL,QUOTE,0.0,0,272.99,273.0
1766191085945996911,AAPL,TRADE,272.9932,10,0.0,0.0
1766191091338739914,AAPL,QUOTE,0.0,0,272.97,273.0
1766191091344993808,AAPL,TRADE,273.0,100,0.0,0.0
1766191096872546372,AAPL,TRADE,273.0,4,0.0,0.0
1766191099252454064,AAPL,QUOTE,0.0,0,272.97,273.0
1766191099252454599,AAPL,TRADE,273.0,100,0.0,0.0
1766191099252455865,AAPL,TRADE,273.0,100,0.0,0.0
1766191099252501634,AAPL,TRADE,273.0,200,0.0,0.0
1766191099252502243,AAPL,QUOTE,0.0,0,272.97,273.0
1766191099252739373,AAPL,QUOTE,0.0,0,272.97,273.0
1766191107222998354,AAPL,TRADE,272.9997,400,0.0,0.0
1766191118341867670,AAPL,QUOTE,0.0,0,272.97,273.0
1766191129262835158,AAPL,TRADE,273.0,400,0.0,0.0
1766191133896780328,AAPL,TRADE,273.0,1,0.0,0.0
1766191149996362585,AAPL,TRADE,273.0,1,0.0,0.0
1766191159997246562,AAPL,TRADE,273.0,1,0.0,0.0
1766191166922894848,AAPL,TRADE,273.0,2,0.0,0.0
1766191176838829960,AAPL,TRADE,273.0,1,0.0,0.0
1766191178534736391,AAPL,TRADE,273.0,16,0.0,0.0
1766191178764378216,AAPL,TRADE,272.9952,1,0.0,0.0
1766191201497264717,AAPL,TRADE,272.99,5,0.0,0.0
1766191225892168463,AAPL,TRADE,273.0,100,0.0,0.0
1766191235147842092,AAPL,TRADE,272.9992,1,0.0,0.0
1766191238906829155,AAPL,TRADE,273.0,1,0.0,0.0
1766191238907804273,AAPL,QUOTE,0.0,0,272.97,273.0
1766191238908218701,AAPL,QUOTE,0.0,0,272.97,273.0
1766191240616872654,AAPL,TRADE,272.99,5,0.0,0.0
1766191253279945376,AAPL,TRADE,272.9992,1,0.0,0.0
1766191280729729339,AAPL,TRADE,272.99,1,0.0,0.0
1766191280729730741,AAPL,TRADE,272.99,1,0.0,0.0
1766191281100860799,AAPL,QUOTE,0.0,0,272.97,273.0
1766191281100861211,AAPL,TRADE,272.99,3,0.0,0.0
1766191281100862551,AAPL,TRADE,273.0,7,0.0,0.0
1766191318680758474,AAPL,TRADE,273.0,10,0.0,0.0
1766191325201503257,AAPL,TRADE,273.0,2,0.0,0.0
1766191325201505407,AAPL,QUOTE,0.0,0,272.97,273.0
1766191325201823585,AAPL,TRADE,273.0,8,0.0,0.0
1766191325202869826,AAPL,TRADE,272.9999,2,0.0,0.0
1766191325203240149,AAPL,TRADE,272.9999,8,0.0,0.0
1766191343358403653,AAPL,TRADE,272.97,4,0.0,0.0
1766191355730223655,AAPL,TRADE,272.9999,5,0.0,0.0
1766191355730288465,AAPL,TRADE,273.0,5,0.0,0.0
1766191362082368208,AAPL,QUOTE,0.0,0,272.97,273.0
1766191362082368790,AAPL,TRADE,273.0,88,0.0,0.0
1766191362082370248,AAPL,TRADE,273.0,12,0.0,0.0
1766191362083762036,AAPL,QUOTE,0.0,0,272.97,273.0
1766191368230787211,AAPL,TRADE,272.98,1,0.0,0.0
1766191374757053936,AAPL,QUOTE,0.0,0,272.97,273.0
1766191375348789819,AAPL,TRADE,272.9992,1,0.0,0.0
1766191396988999027,AAPL,TRADE,272.97,25,0.0,0.0
1766191398385787340,AAPL,QUOTE,0.0,0,272.97,273.0
1766191398387041595,AAPL,QUOTE,0.0,0,272.98,273.0
1766191400205329242,AAPL,QUOTE,0.0,0,272.98,273.0
1766191400207109018,AAPL,TRADE,272.9843,10,0.0,0.0
1766191405150088850,AAPL,QUOTE,0.0,0,272.98,273.0
1766191405151321042,AAPL,QUOTE,0.0,0,272.99,273.0
1766191408444399309,AAPL,QUOTE,0.0,0,272.99,273.0
1766191408444400461,AAPL,TRADE,272.99,25,0.0,0.0
1766191408627514633,AAPL,QUOTE,0.0,0,272.99,273.0
1766191412790061789,AAPL,QUOTE,0.0,0,272.99,273.0
1766191412799448760,AAPL,QUOTE,0.0,0,272.99,273.0
1766191412799450392,AAPL,TRADE,273.0,200,0.0,0.0
1766191412799520621,AAPL,TRADE,273.0,198,0.0,0.0
1766191412799521249,AAPL,QUOTE,0.0,0,272.99,273.2
1766191412799775317,AAPL,QUOTE,0.0,0,272.99,273.0
1766191412799863937,AAPL,TRADE,273.0,77,0.0,0.0
1766191426349352566,AAPL,TRADE,273.0,2,0.0,0.0
1766191434264039950,AAPL,QUOTE,0.0,0,272.98,273.0
1766191434264040635,AAPL,TRADE,272.99,100,0.0,0.0
1766191434265496951,AAPL,QUOTE,0.0,0,272.98,272.99
1766191434266438698,AAPL,QUOTE,0.0,0,272.98,272.99
1766191434266439460,AAPL,TRADE,272.99,2,0.0,0.0
1766191434268405456,AAPL,TRADE,272.99,1,0.0,0.0
1766191450191352287,AAPL,QUOTE,0.0,0,272.97,272.99
1766191450644528964,AAPL,TRADE,272.99,50,0.0,0.0
1766191453533626382,AAPL,QUOTE,0.0,0,272.97,273.0
1766191461547607233,AAPL,TRADE,272.9701,25,0.0,0.0
1766191471942071962,AAPL,QUOTE,0.0,0,272.97,273.0
